INSEE REGI;INSEE DEPT;INSEE EPCI;INSEE COMM;INSEE IRIS;Maille géographique;Année;Nom IRIS;Code IRIS;Type IRIS;Nom commune;Code commune;Nom EPCI;Code EPCI;Type EPCI;Nom département;Code département;Nom région;Code région;Nb sites secteur résidentiel Enedis;Conso totale secteur résidentiel Enedis (MWh);Conso moyenne secteur résidentiel Enedis (MWh);Nb sites Agriculture Enedis;Conso totale Agriculture Enedis (MWh);Nb sites Industrie Enedis;Conso totale Industrie Enedis (MWh);Nb sites Tertiaire Enedis;Conso totale Tertiaire Enedis (MWh);Nb sites Secteur non affecté Enedis;Conso totale Secteur non affecté Enedis (MWh);Geo Point;Geo Shape
53;35;243500139;35088;350880000;IRIS;2015;Corps-Nuds (commune non irisée);350880000;Z;Corps-Nuds;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;1439;9944.73962266808;6.91086839657268;;;;;11.0;1097.29262486134;0;0.0;47.9822956945, -1.56977436277;"{""type"": ""Polygon"", ""coordinates"": [[[-1.619520667397817, 47.97538333833518], [-1.610281679527713, 47.98049070153898], [-1.603455030330895, 47.98065294440753], [-1.597929928371373, 47.98345017171904], [-1.596010642332269, 47.99020407561816], [-1.590210462352244, 47.99955604997014], [-1.579940595451652, 47.99857214078429], [-1.559091817374558, 48.00779928150389], [-1.552219972839324, 48.007397682228735], [-1.537972231164281, 48.00387521400739], [-1.533124829029471, 48.00448773206515], [-1.526342309429382, 48.006724069820386], [-1.52271039678998, 47.99743536083191], [-1.527853654805898, 47.99303410308537], [-1.532336285080609, 47.98509751990421], [-1.534820751247266, 47.98515038302007], [-1.536128043529089, 47.982856315722316], [-1.538438556744102, 47.973235555827486], [-1.549571562801277, 47.97511701789633], [-1.559041801432922, 47.97534207785803], [-1.561641488450832, 47.97241967677639], [-1.564421486790045, 47.96377329305092], [-1.568415775430995, 47.95796774845048], [-1.579070714548564, 47.954324637033274], [-1.582530262676147, 47.95398323501409], [-1.593775945301136, 47.955609941044486], [-1.59772530997727, 47.95454127821978], [-1.605246275560895, 47.95484059999861], [-1.608172862496806, 47.95901857589105], [-1.604108476893303, 47.96248728276932], [-1.601882667774528, 47.96634443768669], [-1.602007614699948, 47.96980655396613], [-1.602784275035009, 47.97122115761649], [-1.619520667397817, 47.97538333833518]]]}"
53;35;243500139;35131;351310000;IRIS;2012;L'Hermitage;351310000;Z;L'Hermitage;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1863;9572.08610627289;5.13799576289474;0;0.0;;;20.0;3433.85534995682;0;0.0;;
53;35;243500139;35131;351310000;IRIS;2013;L'Hermitage;351310000;Z;L'Hermitage;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1963;10015.5931744534;5.10218704760744;0;0.0;9;9225.20829867401;20.0;3419.80895635058;0;0.0;;
53;35;243500139;35139;351390000;IRIS;2013;Laillé;351390000;Z;Laillé;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;2197;16634.2931001547;7.57136690949237;;;;;12.0;1978.52018063786;0;0.0;;
53;35;243500139;35001;350010101;IRIS;2011;Ouest;350010101;H;Acigné;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1374;9816.51300918451;7.14447817262337;;;7;7202.78820151685;8.0;800.689871954861;0;0.0;;
53;35;243500139;35001;350010102;IRIS;2013;Est;350010102;H;Acigné;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1593;8274.03210164679;5.1939937863445;0;0.0;4;169.149128440284;4.0;277.629622910546;0;0.0;;
53;35;243500139;35001;35001xxxx;IRIS;2011;;35001xxxx;;;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;29;64.113126177707;2.21079745440369;0;0.0;;;0.0;0.0;0;0.0;;
53;35;243500139;35001;35001xxxx;IRIS;2012;;35001xxxx;;;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;26;115.029733962989;4.42422053703802;0;0.0;;;0.0;0.0;0;0.0;;
53;35;243500139;35022;350220000;IRIS;2014;Bécherel (commune non irisée);350220000;Z;Bécherel;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;430;2614.83192036657;6.08100446596878;0;0.0;;;6.0;761.143010625328;0;0.0;;
53;35;243500139;35022;350220000;IRIS;2015;Bécherel (commune non irisée);350220000;Z;Bécherel;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;427;2684.19838097686;6.28617887816595;0;0.0;;;6.0;735.486516943069;0;0.0;48.2961554462, -1.94285698921;"{""type"": ""Polygon"", ""coordinates"": [[[-1.94802189358455, 48.291116518014384], [-1.949511266365306, 48.29349361352542], [-1.947875342307285, 48.29724474601952], [-1.939169389825305, 48.30037107164045], [-1.934906162944774, 48.298724538798986], [-1.937106082922774, 48.29607873823927], [-1.94802189358455, 48.291116518014384]]]}"
53;35;243500139;35180;351800000;IRIS;2014;Miniac-sous-Bécherel (commune non irisée);351800000;Z;Miniac-sous-Bécherel;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;315;2862.8230375962;9.08832710348;4;1081.601376571;0;0.0;;;0;0.0;;
53;35;243500139;35189;351890000;IRIS;2011;Montgermont;351890000;Z;Montgermont;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1652;9094.49717217487;5.50514356669181;0;0.0;6;243.696644801723;24.0;5453.71298514597;0;0.0;;
53;35;243500139;35189;351890000;IRIS;2014;Montgermont (commune non irisée);351890000;Z;Montgermont;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1712;10537.0392153431;6.15481262578451;0;0.0;5;290.350659163108;24.0;3557.97939290291;;;;
53;35;243500139;35189;351890000;IRIS;2015;Montgermont (commune non irisée);351890000;Z;Montgermont;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;1721;10730.6637168223;6.23513289763061;0;0.0;6;329.945633068209;27.0;2918.29120574627;0;0.0;48.1542136645, -1.71706609605;"{""type"": ""Polygon"", ""coordinates"": [[[-1.702486718516787, 48.14380757675525], [-1.708022752281916, 48.14406789717317], [-1.7179246610732, 48.14250993621939], [-1.724970845380059, 48.144022386053166], [-1.723681160091714, 48.14649805541566], [-1.725350204615305, 48.15242749884608], [-1.72891565949492, 48.15329500912447], [-1.732669307776885, 48.155358279391486], [-1.734425542471067, 48.158415740044624], [-1.735095420064372, 48.16532537842306], [-1.730908229798108, 48.16686635847325], [-1.720197285352561, 48.16498713299001], [-1.715720374575681, 48.163305762891355], [-1.714078098804514, 48.161272035964366], [-1.706310470342181, 48.159955342750514], [-1.700676306233109, 48.15242617183365], [-1.699491011167028, 48.14975025506122], [-1.69856218680047, 48.14437065751908], [-1.699910215565259, 48.143536271509056], [-1.702486718516787, 48.14380757675525]]]}"
53;35;243500139;35196;351960101;IRIS;2012;Centre et Ouest;351960101;H;Mordelles;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;2024;10714.2217317753;5.29358781214196;0;0.0;0;0.0;12.0;2539.68342278056;0;0.0;;
53;35;243500139;35196;351960101;IRIS;2013;Centre et Ouest;351960101;H;Mordelles;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;2030;11077.4997335117;5.45689642044909;0;0.0;0;0.0;13.0;1398.98802285997;0;0.0;;
53;35;243500139;35196;351960102;IRIS;2012;Nord-Est;351960102;H;Mordelles;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;884;6909.72990836216;7.81643654792099;;;;;13.0;3440.2511054026;0;0.0;;
53;35;243500139;35196;351960103;IRIS;2011;Sud-Est;351960103;H;Mordelles;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;800;4825.17912366085;6.03147390457606;;;;;8.0;4968.72731600117;0;0.0;;
53;35;243500139;35196;351960103;IRIS;2013;Sud-Est;351960103;H;Mordelles;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;806;5388.13873948235;6.68503565692599;;;;;8.0;6291.76514141833;0;0.0;;
53;35;243500139;35196;35196xxxx;IRIS;2011;;35196xxxx;;;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;35;84.149407538563;2.40426878681609;;;0;0.0;;;0;0.0;;
53;35;243500139;35204;352040000;IRIS;2014;Nouvoitou (commune non irisée);352040000;Z;Nouvoitou;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1270;8549.48601477317;6.7318787517899;4;566.484155729146;4;393.511448400337;7.0;428.533622691295;0;0.0;;
53;35;243500139;35206;352060101;IRIS;2015;Est;352060101;H;Noyal-Châtillon-sur-Seiche;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;1458;8016.35107589237;5.49818317962439;;;;;9.0;674.730809359554;0;0.0;48.0487373335, -1.64658518172;"{""type"": ""MultiPolygon"", ""coordinates"": [[[[-1.661164911247528, 48.07791595604439], [-1.66174878275495, 48.07780999484401], [-1.661164910514248, 48.07791596186417], [-1.661164911247528, 48.07791595604439]]], [[[-1.65616253104689, 48.02443563215356], [-1.65616252607964, 48.02443562753484], [-1.656251203685487, 48.024417151342654], [-1.65616253104689, 48.02443563215356]]], [[[-1.65616253104689, 48.02443563215356], [-1.662465846002617, 48.033405926491426], [-1.665124897579856, 48.03598772977062], [-1.66762529463997, 48.04037870116945], [-1.664660441590419, 48.04564275908592], [-1.664985812140576, 48.05248632337845], [-1.663640078671418, 48.059836019758954], [-1.663618650120215, 48.06297751083169], [-1.665943176510624, 48.0696750418752], [-1.66175835188381, 48.075813834800805], [-1.661164911247528, 48.07791595604439], [-1.649612730867736, 48.07988919292212], [-1.640087212462393, 48.06585222591733], [-1.643016711317126, 48.063131531587], [-1.648709116628452, 48.06175473101097], [-1.649769394412113, 48.060660856361835], [-1.651215876592521, 48.054939027907736], [-1.644489830250822, 48.053907591656724], [-1.643979590699616, 48.05514016893511], [-1.639926722982403, 48.05838479238265], [-1.63008505123995, 48.06056274555015], [-1.625596118325678, 48.05945207911879], [-1.62513566445268, 48.052020808644954], [-1.627014351122013, 48.04743166990848], [-1.621598136352762, 48.045049388856675], [-1.618828327834071, 48.04482736412286], [-1.616005443222114, 48.04208697195873], [-1.619688443089252, 48.04196219970968], [-1.623024518009279, 48.039913771672346], [-1.629962871629104, 48.027749027324624], [-1.631588548300964, 48.026163362102096], [-1.635500468400523, 48.02553503709273], [-1.649432784495297, 48.02695279997132], [-1.651801269369937, 48.02543120629657], [-1.65616253104689, 48.02443563215356]]]]}"
53;35;243500139;35206;352060102;IRIS;2011;Ouest;352060102;H;Noyal-Châtillon-sur-Seiche;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1748;9566.85199751123;5.47302745853045;;;11;5066.38209609715;21.0;3852.31612617466;0;0.0;;
53;35;243500139;35206;35206xxxx;IRIS;2015;;35206xxxx;;;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;20;181.894791450714;9.0947395725357;0;0.0;;;;;0;0.0;;
53;35;243500139;35210;352100101;IRIS;2011;Est;352100101;H;Pacé;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;2612;15848.1230807914;6.06742843828153;0;0.0;10;1825.11161013702;41.0;13592.6880424236;0;0.0;;
53;35;243500139;35210;352100101;IRIS;2013;Est;352100101;H;Pacé;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;2923;18749.7957468821;6.4145726126863;0;0.0;12;1998.35698169283;43.0;12844.8151286254;0;0.0;;
53;35;243500139;35210;352100103;IRIS;2011;Ouest;352100103;H;Pacé;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;704;4489.83482247937;6.37760628193092;;;0;0.0;;;0;0.0;;
53;35;243500139;35210;352100103;IRIS;2012;Ouest;352100103;H;Pacé;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;710;4660.60489884475;6.56423225189401;;;0;0.0;;;0;0.0;;
53;35;243500139;35210;352100103;IRIS;2015;Ouest;352100103;H;Pacé;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;717;4381.12668881339;6.11035800392384;;;0;0.0;;;0;0.0;48.167377788, -1.79729794097;"{""type"": ""Polygon"", ""coordinates"": [[[-1.814806567271223, 48.15775122972875], [-1.823758798712901, 48.162757498161085], [-1.82544003753716, 48.16656872845859], [-1.824465623332596, 48.16786439010017], [-1.813420202558462, 48.169470679050704], [-1.809418671996074, 48.170782470260946], [-1.809039757037322, 48.17962069426543], [-1.810432062881933, 48.182767749084725], [-1.807419873631608, 48.185125329859424], [-1.796154088786196, 48.18439679775203], [-1.787185308887711, 48.18250575509318], [-1.782108436695611, 48.18214381852365], [-1.77995640963359, 48.1831325191691], [-1.779936125473149, 48.178238442414184], [-1.777987199951643, 48.1747244944206], [-1.778303854154814, 48.165829306848586], [-1.782544597060707, 48.1620869960149], [-1.778670072360583, 48.15916074941782], [-1.781506736152155, 48.157827831188165], [-1.781754434280742, 48.156170706157305], [-1.777941276432156, 48.155055259695686], [-1.778508059546028, 48.153414143911675], [-1.781971774595361, 48.153396713378726], [-1.785000158624172, 48.15240252843423], [-1.790062031691795, 48.147969868339935], [-1.799746191690458, 48.152487149346285], [-1.814806567271223, 48.15775122972875]]]}"
53;35;243500139;35216;352160000;IRIS;2015;Parthenay-de-Bretagne (commune non irisée);352160000;Z;Parthenay-de-Bretagne;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;664;3857.13671056213;5.80894082915984;;;;;0.0;0.0;0;0.0;48.1876074418, -1.82929906394;"{""type"": ""Polygon"", ""coordinates"": [[[-1.844312624984828, 48.193991834436254], [-1.838584345099267, 48.19392585982107], [-1.82939061420412, 48.20280628282941], [-1.823941942932119, 48.20073586010277], [-1.820155599581682, 48.1975957523185], [-1.816449752329772, 48.19119883360564], [-1.815116999952777, 48.18327699887434], [-1.824762094422609, 48.17415638972066], [-1.833996156835059, 48.17346895418728], [-1.834589147260434, 48.17668912539494], [-1.844891886432738, 48.18604751504845], [-1.844312624984828, 48.193991834436254]]]}"
53;35;243500139;35238;352380101;IRIS;2013;Cathedrale;352380101;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;2951;17757.2120766849;6.01735414323445;0;0.0;;;47.0;7899.12018142307;0;0.0;;
53;35;243500139;35238;352380101;IRIS;2014;Cathedrale;352380101;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;2923;15973.3742622034;5.46471921389099;0;0.0;;;47.0;7572.8064555598;0;0.0;;
53;35;243500139;35238;352380102;IRIS;2013;Hoche;352380102;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1597;7298.29432005439;4.57000270510607;0;0.0;;;19.0;5272.38817420504;0;0.0;;
53;35;243500139;35238;352380103;IRIS;2015;Parlement;352380103;H;Rennes;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;1807;8234.78455527034;4.55715802726637;0;0.0;;;27.0;2765.53657653792;0;0.0;48.1114523276, -1.6772135023;"{""type"": ""Polygon"", ""coordinates"": [[[-1.679436997615145, 48.11368748714558], [-1.677319105833719, 48.11363640148782], [-1.677360060427845, 48.11242686451807], [-1.675204366150115, 48.11240428697536], [-1.674093319510016, 48.1098883404558], [-1.679208224832099, 48.109874522777986], [-1.679436997615145, 48.11368748714558]]]}"
53;35;243500139;35238;352380104;IRIS;2015;Parcheminerie Toussaints;352380104;H;Rennes;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;2682;13137.8319746674;4.89852049763886;0;0.0;6;772.536894473089;50.0;8133.39286677337;0;0.0;48.1087325395, -1.67875267525;"{""type"": ""Polygon"", ""coordinates"": [[[-1.673410077505958, 48.1074906206616], [-1.680322086691632, 48.107432455940064], [-1.684529224591124, 48.108572250549216], [-1.684588699123012, 48.10984991947649], [-1.674093319510016, 48.1098883404558], [-1.673410077505958, 48.1074906206616]]]}"
53;35;243500139;35238;352380105;IRIS;2012;Liberte Champ de Mars;352380105;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1927;7987.47741069378;4.14503238749029;0;0.0;5;989.267150662335;43.0;14847.2117340577;0;0.0;;
53;35;243500139;35238;352380106;IRIS;2011;Colombier Sud et Ouest;352380106;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1388;4625.85903381233;3.33275146528266;0;0.0;;;9.0;1932.94336787071;0;0.0;;
53;35;243500139;35238;352380106;IRIS;2012;Colombier Sud et Ouest;352380106;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1392;4824.79021187976;3.46608492232741;0;0.0;;;9.0;1897.94098360595;0;0.0;;
53;35;243500139;35238;352380106;IRIS;2013;Colombier Sud et Ouest;352380106;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1388;4711.00136373491;3.39409320153812;0;0.0;;;9.0;1664.75447350065;0;0.0;;
53;35;243500139;35238;352380108;IRIS;2012;Saint-Louis;352380108;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1706;6972.77484414263;4.087206825406;0;0.0;;;12.0;1633.66791805718;0;0.0;;
53;35;243500139;35238;352380108;IRIS;2013;Saint-Louis;352380108;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1703;7196.98673990937;4.22606385197262;0;0.0;;;12.0;1628.23123921181;0;0.0;;
53;35;243500139;35238;352380110;IRIS;2011;Hotel Dieu;352380110;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1823;5168.87165863835;2.83536569316421;0;0.0;0;0.0;15.0;3897.98585437058;0;0.0;;
53;35;243500139;35238;352380201;IRIS;2011;Jules Ferry;352380201;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;2038;6313.73116055817;3.09800351352216;0;0.0;0;0.0;8.0;1200.84518576418;0;0.0;;
53;35;243500139;35238;352380201;IRIS;2012;Jules Ferry;352380201;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;2033;6651.69127371166;3.27185994771847;0;0.0;0;0.0;7.0;1218.10166959414;0;0.0;;
53;35;243500139;35238;352380201;IRIS;2014;Jules Ferry;352380201;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;2050;6173.57278542306;3.01149891971857;0;0.0;0;0.0;7.0;1110.99476787001;0;0.0;;
53;35;243500139;35238;352380202;IRIS;2015;Les Mottais;352380202;H;Rennes;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;1929;6737.90683361535;3.49295325744705;0;0.0;;;11.0;1337.41756019345;0;0.0;48.1191747709, -1.6643224645;"{""type"": ""Polygon"", ""coordinates"": [[[-1.667111294356522, 48.12485832539792], [-1.66274864736744, 48.12180403733141], [-1.65811168297825, 48.11593903635785], [-1.66062041166982, 48.11508260637451], [-1.665855398409462, 48.115063734869885], [-1.669392330519833, 48.12233411506692], [-1.667111294356522, 48.12485832539792]]]}"
53;35;243500139;35238;352380203;IRIS;2011;Jean Mace;352380203;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1494;5154.30940987244;3.45000629844206;0;0.0;0;0.0;7.0;1647.83964332592;0;0.0;;
53;35;243500139;35238;352380204;IRIS;2015;Paris Ouest Martenot;352380204;H;Rennes;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;1592;4729.94747397879;2.97107253390627;0;0.0;;;15.0;2736.4310388749;0;0.0;48.1124337396, -1.67024855657;"{""type"": ""Polygon"", ""coordinates"": [[[-1.665855398409462, 48.115063734869885], [-1.665679307373725, 48.10987042904753], [-1.674093319510016, 48.1098883404558], [-1.675347062135595, 48.11279524918753], [-1.674412205714986, 48.11486055928232], [-1.665855398409462, 48.115063734869885]]]}"
53;35;243500139;35238;352380205;IRIS;2011;Paris Est;352380205;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1586;4471.44672950233;2.8193232846799;0;0.0;0;0.0;4.0;1177.35443236612;;;;
53;35;243500139;35238;352380205;IRIS;2015;Paris Est;352380205;H;Rennes;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;1585;4566.82159484508;2.88127545416093;0;0.0;0;0.0;5.0;1408.16700427415;0;0.0;48.1131134842, -1.66280233658;"{""type"": ""Polygon"", ""coordinates"": [[[-1.65811168297825, 48.11593903635785], [-1.657037271254935, 48.11459335026718], [-1.66213102629074, 48.11313075125912], [-1.662355925163477, 48.10988396030699], [-1.665679307373725, 48.10987042904753], [-1.665855398409462, 48.115063734869885], [-1.66062041166982, 48.11508260637451], [-1.65811168297825, 48.11593903635785]]]}"
53;35;243500139;35238;352380206;IRIS;2011;Oberthur;352380206;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1848;5725.29893719786;3.09810548549668;0;0.0;;;7.0;542.611705000541;0;0.0;;
