"{{free|[http://www.rtems.org/license modified GPL], BSD, Stanford}}","style=""background: #9FF; color: black; vertical-align: middle; text-align: center; "" class=""free table-free""|[http://www.rtems.org/license modified GPL], BSD, Stanford"
{{Flagicon|Japan}},"<span class=""flagicon"">[[File:Flag of Japan.svg|23x15px|border |alt=Japan|link=Japan]]</span>"
{{Latest stable software release/Visual IRC}},"2.0pl2 (200/187) <small>(July&nbsp;15, 2007<span class=""noprint"">&#059;&#032;7 years ago</span><span style=""display:none"">&#160;(<span class=""bday dtstart published updated"">2007-07-15</span>)</span>)</small> <small class=""plainlinks"">[//en.wikipedia.org/w/index.php?title=Template:Latest_stable_software_release/Visual_IRC&action=edit &#91;±&#93;]</small>"
{{start date and age|2014|04}},"April&nbsp;2014<span class=""noprint"">&#059;&#032;1&nbsp;year ago</span><span style=""display:none"">&#160;(<span class=""bday dtstart published updated"">2014-04</span>)</span>"
{{nts|0.0024}},"<span style=""display:none"" class=""sortkey"">6997239990000099999♠</span>0.0024"
{{Okay|Date and location}},"style=""background: #FFD; color: black; vertical-align: middle; text-align: center; "" class=""partial table-partial""| Date and location"
{{nowrap|758 x 1024}},"<span class=""nowrap"">758 x 1024</span>"
"{{sort|0052574 |52,574}}","<span style=""display:none;"" class=""sortkey"">0052574 &#32;!</span><span class=""sorttext"">52,574</span>"
{{yes|[[Tagged Image File Format|TIFF]]}},"style=""background:#9F9;vertical-align:middle;text-align:center;"" class=""table-yes""|[[Tagged Image File Format|TIFF]]"
{{flagicon|LTU}},"<span class=""flagicon"">[[File:Flag of Lithuania.svg|23x15px|border |alt=Lithuania|link=Lithuania]]</span>"
{{Ref label|B1 Free Archiver-ARJ|11}},"<sup class=""reference"" id=""ref_B1 Free Archiver-ARJ"">[[#endnote_B1 Free Archiver-ARJ|[11]]]</sup>"
{{Vgrelease|JP=2 December 2004}},"<ul style=""list-style: none none; line-height: inherit; margin: 0px;""><li><small><sup>[[Video gaming in Japan|JP]]</sup></small> 2 December 2004</li></ul>"
{{r|group=Note|MTB}},"<ref name=""MTB"" group=""Note""></ref>"
{{nts|145}},"<span style=""display:none"" class=""sortkey"">7002145000000000000♠</span>145"
"{{yes|eSATA, USB}}","style=""background:#9F9;vertical-align:middle;text-align:center;"" class=""table-yes""|eSATA, USB"
{{nts|101900}},"<span style=""display:none"" class=""sortkey"">7005101900000000000♠</span>101,900"
"{{Yes|FFmpeg (decoding only), FFmpeg with OpenCORE libraries, [[Android (operating system)|Android]]}}","style=""background:#9F9;vertical-align:middle;text-align:center;"" class=""table-yes""|FFmpeg (decoding only), FFmpeg with OpenCORE libraries, [[Android (operating system)|Android]]"
{{nts|179000}},"<span style=""display:none"" class=""sortkey"">7005179000000000000♠</span>179,000"
{{yes|[[Microsoft Access]] (Professional and Professional Plus)}},"style=""background:#9F9;vertical-align:middle;text-align:center;"" class=""table-yes""|[[Microsoft Access]] (Professional and Professional Plus)"
{{yes|[[Open-source software|Open-source]]}},"style=""background:#9F9;vertical-align:middle;text-align:center;"" class=""table-yes""|[[Open-source software|Open-source]]"
{{r|group=Note|STATIONERY}},"<ref name=""STATIONERY"" group=""Note""></ref>"
{{Dts|2015|January|28}},"<span style=""display:none; speak:none"" class=""sortkey"">02015-01-28-0000</span><span style=""white-space:nowrap;"">January 28, 2015</span>"
{{Anchor|JSONBOT}},"<span id=""JSONBOT""></span>"
{{Start date and age|2001|09}},"September&nbsp;2001<span class=""noprint"">&#059;&#032;13&nbsp;years ago</span><span style=""display:none"">&#160;(<span class=""bday dtstart published updated"">2001-09</span>)</span>"
{{partial|Linux only}},"style=""background:#FFB;vertical-align:middle;text-align:center; "" class=""table-partial""|Linux only"
{{ZAF}},"<span class=""flagicon"">[[File:Flag of South Africa.svg|23x15px|border |alt=|link=]]&nbsp;</span>[[South Africa|South Africa]]"
"{{yes|[[Solaris Zones|Zones]], [[chroot]]}}","style=""background:#9F9;vertical-align:middle;text-align:center;"" class=""table-yes""|[[Solaris Zones|Zones]], [[chroot]]"
{{nts|6650}},"<span style=""display:none"" class=""sortkey"">7003665000000000000♠</span>6,650"
{{yes|Support for DirectX 9.0c Shader Model 3 and OpenGL 2.13D}},"style=""background:#9F9;vertical-align:middle;text-align:center;"" class=""table-yes""|Support for DirectX 9.0c Shader Model 3 and OpenGL 2.13D"
{{Ref label|reading-7zip|1}},"<sup class=""reference"" id=""ref_reading-7zip"">[[#endnote_reading-7zip|[1]]]</sup>"
"{{yes|either automatically, or block-level indent/unindent}}","style=""background:#9F9;vertical-align:middle;text-align:center;"" class=""table-yes""|either automatically, or block-level indent/unindent"
"{{yes|Citavi format, conditions and programmable components supported (through [[GUI]])}}","style=""background:#9F9;vertical-align:middle;text-align:center;"" class=""table-yes""|Citavi format, conditions and programmable components supported (through [[GUI]])"
{{not a typo|ie}},ie
"{{nts|2,260,000}}","<span style=""display:none"" class=""sortkey"">7006226000000000000♠</span>2,260,000"
{{Okay|Media Player; 8+: Live Apps and notifications}},"style=""background: #FFD; color: black; vertical-align: middle; text-align: center; "" class=""partial table-partial""| Media Player; 8+: Live Apps and notifications"
"{{partial|[[Adaptive Multi-Rate|AMR-NB]], [[AMR-WB]], [[AMR-WB+]], [[Advanced Audio Coding|AAC]], [[HE-AAC]] and HE-AAC v2}}","style=""background:#FFB;vertical-align:middle;text-align:center; "" class=""table-partial""|[[Adaptive Multi-Rate|AMR-NB]], [[AMR-WB]], [[AMR-WB+]], [[Advanced Audio Coding|AAC]], [[HE-AAC]] and HE-AAC v2"
{{yes|Release Priority}},"style=""background:#9F9;vertical-align:middle;text-align:center;"" class=""table-yes""|Release Priority"
{{yes|[[#presto Document getElementById|2.1]]}},"style=""background:#9F9;vertical-align:middle;text-align:center;"" class=""table-yes""|[[#presto Document getElementById|2.1]]"
{{yes|yes with multiple keyfiles}},"style=""background:#9F9;vertical-align:middle;text-align:center;"" class=""table-yes""|yes with multiple keyfiles"
{{nts|183.5}},"<span style=""display:none"" class=""sortkey"">7002183500000000000♠</span>183.5"
{{Proprietary|([[Creative Commons]] Non commercial CC-BY-NC)}},"style=""background: #ddf; vertical-align: middle; text-align: center; "" class=""table-proprietary""|([[Creative Commons]] Non commercial CC-BY-NC)"
{{yes|15.0}},"style=""background:#9F9;vertical-align:middle;text-align:center;"" class=""table-yes""|15.0"
{{Latest stable software release/KTorrent}},"4.3.1 <small>(January&nbsp;17, 2013<span class=""noprint"">&#059;&#032;2 years ago</span><span style=""display:none"">&#160;(<span class=""bday dtstart published updated"">2013-01-17</span>)</span><ref name=""KTorrentNews"">{{citation |url=http://ktorrent.org/ |title=KTorrent |publisher=ktorrent.org |date=2013-01-17 |accessdate=2013-01-29}}</ref>)</small> <small class=""plainlinks"">[//en.wikipedia.org/w/index.php?title=Template:Latest_stable_software_release/KTorrent&action=edit &#91;±&#93;]</small>"
{{free|[[GNU General Public License#Version 3|GNU GPLv3]] / proprietary license}},"style=""background: #9FF; color: black; vertical-align: middle; text-align: center; "" class=""free table-free""|[[GNU General Public License#Version 3|GNU GPLv3]] / proprietary license"
"{{yes|[[Secure Sockets Layer|SSL]], [[Transport Layer Security|TLS]],
[[Secure Real-time Transport Protocol|SRTP]], SDESC}}","style=""background:#9F9;vertical-align:middle;text-align:center;"" class=""table-yes""|[[Secure Sockets Layer|SSL]], [[Transport Layer Security|TLS]],
[[Secure Real-time Transport Protocol|SRTP]], SDESC"
{{nonfree|US$29.95}},"style=""background: #F9D; color: black; vertical-align: middle; text-align: center; "" class=""nonfree table-nonfree""|US$29.95"
{{release date and age|mf=yes|2004|02|22}},"February&nbsp;22, 2004<span class=""noprint"">&#059;&#032;11 years ago</span><span style=""display:none"">&#160;(<span class=""bday dtstart published updated"">2004-02-22</span>)</span>"
{{lang|gd|fosgail}},"<span lang=""gd""  >fosgail</span>"
{{Flag|Europe}},"<span class=""flagicon"">[[File:Flag of Europe.svg|23x15px|border |alt=|link=]]&nbsp;</span>[[Europe|Europe]]"
{{nts|16.2}},"<span style=""display:none"" class=""sortkey"">7001162000000000000♠</span>16.2"
{{free|[[Freeware]] / [[Proprietary software|Proprietary]]}},"style=""background: #9FF; color: black; vertical-align: middle; text-align: center; "" class=""free table-free""|[[Freeware]] / [[Proprietary software|Proprietary]]"
"{{nts|15,654}}","<span style=""display:none"" class=""sortkey"">7004156540000000000♠</span>15,654"
{{free|[[MIT license]]}},"style=""background: #9FF; color: black; vertical-align: middle; text-align: center; "" class=""free table-free""|[[MIT license]]"
"{{nts|51,030}}","<span style=""display:none"" class=""sortkey"">7004510300000000000♠</span>51,030"
"{{Yes|CVS, RCS, Subversion}}","style=""background:#9F9;vertical-align:middle;text-align:center;"" class=""table-yes""|CVS, RCS, Subversion"
{{efn|name=fn1}},"<ref name=""fn1"" group=""lower-alpha""></ref>"
{{val|260|u=GB}},"<span class=""nowrap""><span style=""display:none"" class=""sortkey"">7012208000000000000♠</span><span style=""white-space:nowrap"">260</span>&nbsp;GB</span>"
{{some|Calls NTLDR}},"style=""background: #FFD; color: black; vertical-align: middle; text-align: center; "" class=""partial table-partial""|Calls NTLDR"
{{yes|''1942 Second Edition''}},"style=""background:#9F9;vertical-align:middle;text-align:center;"" class=""table-yes""|''1942 Second Edition''"
{{depends|None}},"style=""background: #FED; color: black; vertical-align: middle; text-align: center; "" class=""depends table-depends""|None"
{{Start date and age|df=yes|2009|2|23|br=yes}},"23&nbsp;February 2009<span class=""noprint"">&#059;<br/>6 years ago</span><span style=""display:none"">&#160;(<span class=""bday dtstart published updated"">2009-02-23</span>)</span>"
{{nts|34.4}},"<span style=""display:none"" class=""sortkey"">7001344000000000000♠</span>34.4"
{{Latest stable software release/mIRC}},"7.41 <small>(February&nbsp;28, 2015<span class=""noprint"">&#059;&#032;3 months ago</span><span style=""display:none"">&#160;(<span class=""bday dtstart published updated"">2015-02-28</span>)</span><ref>{{cite web|url=http://www.mirc.com/news.html|title=mIRC: Latest News|publisher=mirc.com|accessdate=2015-03-03}}</ref>)</small> <small class=""plainlinks"">[//en.wikipedia.org/w/index.php?title=Template:Latest_stable_software_release/mIRC&action=edit &#91;±&#93;]</small>"
{{sort|2004-12-12}},"<span style=""display:none;"" class=""sortkey"">2004-12-12&#32;!</span><span class=""sorttext"">[[2004-12-12]]</span>"
{{partial|Unstable}},"style=""background:#FFB;vertical-align:middle;text-align:center; "" class=""table-partial""|Unstable"
{{Yes | Radeon 2100}},"style=""background:#9F9;vertical-align:middle;text-align:center;"" class=""table-yes""| Radeon 2100"
{{partial|with a plugin}},"style=""background:#FFB;vertical-align:middle;text-align:center; "" class=""table-partial""|with a plugin"
"{{yes|Cryptographic modules in Windows NT 4.0, 95, 95, 2000, XP, Server 2003, CE 5, CE 6, Mobile 6.x, Vista, Server 2008, 7, Server 2008 R2, 8, Server 2012, RT, Surface, Phone 8<br/>See details on [https://technet.microsoft.com/en-us/library/security/cc750357.aspx#_Microsoft_FIPS_140 Microsoft FIPS 140 Validated Cryptographic Modules]}}","style=""background:#9F9;vertical-align:middle;text-align:center;"" class=""table-yes""|Cryptographic modules in Windows NT 4.0, 95, 95, 2000, XP, Server 2003, CE 5, CE 6, Mobile 6.x, Vista, Server 2008, 7, Server 2008 R2, 8, Server 2012, RT, Surface, Phone 8<br/>See details on [https://technet.microsoft.com/en-us/library/security/cc750357.aspx#_Microsoft_FIPS_140 Microsoft FIPS 140 Validated Cryptographic Modules]"
{{tag|csymbol|open}},"<code class=""nowrap"" style="""">&lt;csymbol&gt;</code>"
{{nts|229}},"<span style=""display:none"" class=""sortkey"">7002229000000000000♠</span>229"
{{Free|[[GNU Lesser General Public License|LGPL]]}},"style=""background: #9FF; color: black; vertical-align: middle; text-align: center; "" class=""free table-free""|[[GNU Lesser General Public License|LGPL]]"
{{BLR}},"<span class=""flagicon"">[[File:Flag of Belarus.svg|23x15px|border |alt=|link=]]&nbsp;</span>[[Belarus|Belarus]]"
{{Latest stable software release/Lphant}},"3.51 <small>(March&nbsp;3, 2009<span class=""noprint"">&#059;&#032;6 years ago</span><span style=""display:none"">&#160;(<span class=""bday dtstart published updated"">2009-03-03</span>)</span>)</small> <small class=""plainlinks"">[//en.wikipedia.org/w/index.php?title=Template:Latest_stable_software_release/Lphant&action=edit &#91;±&#93;]</small>"
{{formatnum:291500}},"291,500"
{{nts|24094}},"<span style=""display:none"" class=""sortkey"">7004240940000000000♠</span>24,094"
{{Start date and age|2014|12|18}},"December&nbsp;18, 2014<span class=""noprint"">&#059;&#032;5 months ago</span><span style=""display:none"">&#160;(<span class=""bday dtstart published updated"">2014-12-18</span>)</span>"
{{Nonfree|Yes}},"style=""background: #F9D; color: black; vertical-align: middle; text-align: center; "" class=""nonfree table-nonfree""|Yes"
{{r|group=Note|SCRIBE_spell}},"<ref name=""SCRIBE_spell"" group=""Note""></ref>"
{{Latest stable software release/xMule}},"1.13.7 RC1 <small>(September&nbsp;11, 2006<span class=""noprint"">&#059;&#032;8 years ago</span><span style=""display:none"">&#160;(<span class=""bday dtstart published updated"">2006-09-11</span>)</span><ref>{{cite web|url=http://www.xmule.ws/node/52 |title=xMule v1.13.7 RC1 is out!|publisher=[[xMule]] team |date=2006-09-11 |accessdate=2010-10-21}}</ref>)</small> <small class=""plainlinks"">[//en.wikipedia.org/w/index.php?title=Template:Latest_stable_software_release/xMule&action=edit &#91;±&#93;]</small>"
{{table-experimental}},"style=""background: #DFDFFF; color: black; vertical-align: middle; text-align: center; "" class=""experimental table-experimental""|Experimental"
{{yes|postpone}},"style=""background:#9F9;vertical-align:middle;text-align:center;"" class=""table-yes""|postpone"
{{free|[http://git.zx2c4.com/cgit/ Cgit]}},"style=""background: #9FF; color: black; vertical-align: middle; text-align: center; "" class=""free table-free""|[http://git.zx2c4.com/cgit/ Cgit]"
"{{sort|0866306|866,306}}","<span style=""display:none;"" class=""sortkey"">0866306&#32;!</span><span class=""sorttext"">866,306</span>"
{{r|group=Note|Private}},"<ref name=""Private"" group=""Note""></ref>"
{{citation needed|date=September 2012}},"<sup class=""noprint Inline-Template Template-Fact"" style=""white-space:nowrap;"">&#91;<i>[[Wikipedia:Citation needed|<span title=""This claim needs references to reliable sources. (September 2012)"">citation needed</span>]]</i>&#93;</sup>"
{{IPA|[u̯]}},"<span title=""Representation in the International Phonetic Alphabet (IPA)"" class=""IPA"">[u̯]</span>"
{{nts|1270}},"<span style=""display:none"" class=""sortkey"">7003127000000000000♠</span>1,270"
{{val|369280|u=B}},"<span class=""nowrap""><span style=""display:none"" class=""sortkey"">7006295424000000000♠</span><span style=""white-space:nowrap"">369<span style=""margin-left:.25em"">280</span></span>&nbsp;B</span>"
{{nts|471.3}},"<span style=""display:none"" class=""sortkey"">7002471300000000000♠</span>471.3"
{{sort|000.05|0.05}},"<span style=""display:none;"" class=""sortkey"">000.05&#32;!</span><span class=""sorttext"">0.05</span>"
{{ntsh|255}},"<span style=""display:none"" class=""sortkey"">7002255000000000000♠</span>"
{{partial|[http://creativecommons.org/licenses/by-nc/3.0/deed.en_US CC BY-NC 3.0] or commercial}},"style=""background:#FFB;vertical-align:middle;text-align:center; "" class=""table-partial""|[http://creativecommons.org/licenses/by-nc/3.0/deed.en_US CC BY-NC 3.0] or commercial"
