"id";"product_name";"countries";"ingredients";"brands";"stores";"energy_100g";"proteins";"fat";"carbohydrates";"saturated-fat";"sugars";"sodium";"salt";"fiber";"fruits-vegetables-nuts";"image_url"
"3564700368947";"Colin d'Alaska Riz et Légumes, Surgelé ";"France";"Légumes,Filet de colin d'Alaska,riz blanc précuit,crème fraîche,échalotes,purée de citron sucrée,beurre,amidon transformé de riz,fumet de poisson,sucre,jus concentré de citron jaune,vin blanc concentré,sel,arôme naturel de poivre,épaississant,E415,préparation d'épices,brocolis,choux-fleurs,petits pois,carottes,courgettes,céleris,eau,riz,sel,citron,sucre,maltodextrine de pomme de terre,sel,farine de blé,poisson et aromates,extrait naturel de vin blanc,graines de céleri,fond de volaille,maltodextrine et amidon transformé de pomme de terre,sel,arôme,graisse de poule,huile de palme,viande de poule,extrait de levure,légumes,lactose et protéines de lait,épices,extrait de céleri,épices,colorants,E100,E160c,E120,fécule de pomme de terre,maltodextrine de blé";"Côté Table,Marque Repère,Scamark (Filiale E. Leclerc)";"Leclerc";"98.66111";"17";"17";"17";"12";"1.5";"0.570";"1.4478";"4.5";"28.9";"https://static.openfoodfacts.org/images/products/356/470/036/8947/front_fr.18.400.jpg"
"3564700405703";"Pizza 3 fromages cuite au feu de bois";"France";"Garniture,correcteur d'acidité,acide citrique,Mozzarella en tranches,dont lait,Pecorino Romano,dont lait,Gorgonzola,dont lait,purée de tomates,eau,olives noires,oignons,huile d'olive,épice et aromates,sucre,sel,romarin.Pâte,farine de blé,eau,huile de tournesol,levure,sel,fromages,Mozzarella râpée,dont lait,dont antiagglomérant,cellulose,dont correcteur d'acidité,acide citrique,olives,sel";"Volpone,Marque Repère";"Leclerc";"226.22778";"10.4";"9.1";"24.6";"3.7";"2.8";"0.371259842519685";"0.943";"1.9";"0";"https://static.openfoodfacts.org/images/products/356/470/040/5703/front_fr.6.400.jpg"
"3564700784228";"Mini Gratins Pomme de Terre Épinards ";"France";"Pommes de terre,épinards,eau,crème fraîche,lait demi-écrémé,oignons préfrits,préparation à base de lactosérum,emmental,fécule de pomme de terre,blanc d'œuf en poudre,jaune d'œuf sucre,sel,ail,épaississants,gomme guar,gomme xanthane,muscade,pommes de terre,sel,oignons,huile de tournesol,lactosérum,amidons modifiés de pomme de terre et de manioc,lactose,sel,lait écrémé en poudre,épices";"Côté Table,Marque Repère";"Leclerc";"88.62778";"3.7";"3.6";"9.5";"2.3";"3.1";"0.19291338582677164";"0.490";"1.7";"0";"https://static.openfoodfacts.org/images/products/356/470/078/4228/front_fr.8.400.jpg"
"3564700784266";"4 Mini Gratins Pomme de Terre à La Sarladoise";"France";"Pommes de terre,eau,graisse de canard,oignons préfrits,crème fraîche,fécule de pomme de terre,préparation à base de lactosérum,œuf,persil,cèpes déshydratés,sel,arôme naturel,ail,épaississants,E461,gomme guar,gomme xanthane,blanc d'œuf en poudre,arôme naturel de poivre,pommes de terre,sel,oignons,huile de tournesol,lactosérum,amidons modifiés de pomme de terre et de manioc,lactose,sel,lait écrémé en poudre,épices";"Côté Table,Marque Repère";"Leclerc";"158.38333";"1.9";"11";"12.2";"4.3";"2.5";"0.2480314960629921";"0.630";"2";"0";"https://static.openfoodfacts.org/images/products/356/470/078/4266/front_fr.7.400.jpg"
"3564709047393";"Pommes de terre à la Sarladaise à la graisse de canard";"France";"Pommes de terre pré-frites,graisse de canard,ail,farine de riz,persil,dextrose,sel,arôme,pommes de terre,huile de tournesol,dextrose,stabilisant,E450";"Nos Régions ont du Talent";"Leclerc";"216.19444";"2.6";"12.7";"12.7";"7.5";"1.9";"0.37716535433070864";"0.958";"2.7";"0";"https://static.openfoodfacts.org/images/products/356/470/904/7393/front_fr.7.400.jpg"
"3564700458396";"Ratatouille cuisinée";"France";"";"Notre Jardin,Marque Repère";"Leclerc";"81.7";"0.9";"5";"7";"1.1";"3.7";"0.20196850393700788";"0.513";"2.8";"0";"https://static.openfoodfacts.org/images/products/356/470/045/8396/front_fr.11.400.jpg"
"3564700458631";"4 mini gratins 3 légumes";"France";"";"Côté Table,Marque Repère";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"https://static.openfoodfacts.org/images/products/356/470/045/8631/front_fr.7.400.jpg"
"3245414207875";"Saumon, sauce Beurre Citron, Surgelé";"France";"Saumon Atlantique,Salmo salar,eau,crème fraîche liquide,beurre,purée de citron jaune sucrée,vin blanc,échalote,farine de blé,crème en poudre,amidon modifié,sel,ciboulette,fumet de poisson,vinaigre d'alcool,huile de tournesol,sucre,épaississants,gomme xanthane et gomme guar,glucose,colorants,extraits de tagète et de paprika,extrait de poivre,citron jaune,sucre,lactose,sel,extraits de poisson,arômes naturels,épices et aromates";"Carrefour,Groupe Carrefour";"Carrefour market";"184.66112";"10";"15";"2.1";"7.8";"2";"0.30708661417322836";"0.78";"0.8";"0";"https://static.openfoodfacts.org/images/products/324/541/420/7875/front_fr.8.400.jpg"
"3245414207837";"Saumon Sauce Oseille, Surgelé";"France";"Saumon Atlantique,Salmo salar,eau,crème fraîche liquide,vin blanc,oseille,beurre,échalote,amidon modifié,farine de blé,vinaigre d'alcool,purée de citron jaune sucrée,fumet de poisson,poudre d'oignon,amidon de riz,sel,huile de tournesol,extrait de poivre,épaississants,gomme xanthane et gomme de guar,glucose,colorants,extraits de tagète et de paprika,contient,sulfites,citron jaune,sucre,maltodextrine,cabillaud,eau,sel,huile de tournesol,vin blanc,contient,sulfites";"Carrefour,Groupe Carrefour";"Carrefour";"162.20555";"9.8";"12";"3.5";"5.2";"1.4";"0.21653543307086615";"0.55";"0.7";"0";"https://static.openfoodfacts.org/images/products/324/541/420/7837/front_fr.24.400.jpg"
"3245414072657";"Plat minut' : Poisson à la crème et riz, Surgelé";"France";"Riz cuit,poisson blanc,eau,crème fraîche,courgettes,carottes,échalotes,vin blanc,purée de citron jaune sucrée,céleri,beurre,amidon modifié de maïs,de riz ou de manioc,matière grasse végétale,fumet de poisson,poudre de laitécrémé,sel vinaigre d'alcool,farine de blé,huile de tournesol,épaississants,gomme xanthane et gomme guar,cerfeuil,extrait de cabillaud,extrait de poivre,arômes naturels,colorants,extraits de paprika et de tagète,glucose de blé,eau,riz basmati,sel,citron,sucre,matière grasse de tournesol,lécithine de colza,arôme naturel,lactose,sel,extraits de poissons,arômes naturels,épices et aromates";"Carrefour,Groupe Carrefour";"Carrefour market";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"https://static.openfoodfacts.org/images/products/324/541/407/2657/front_fr.20.400.jpg"
"3245414091238";"Colin d'Alaska à la Provençale, Surgelé";"France";"Colin d'Alaska,Theragra chalcogramma,tomates pelées concassées,oignons,poivrons rouges et jaunes,courgettes grillées,fenouil,purée de tomate double concentrée,huile d'olive vierge extra,préparation de plantes aromatiques et de légumes rissolés,amidon modifié de manioc,basilic,colorant,extrait de paprika,purée d'ail,sucre,sel,thym,herbes de Provence,tomates,jus de tomates,huile de tournesol,basilic,origan,persil,poivrons,oignons,ail,sel,fécule de pomme de terre,sucre,paprika,poivre,colorant,extrait de paprika";"Carrefour,CMI (Carrefour Marchandises Internationales),Groupe Carrefour";"Carrefour market";"59.961113";"8.4";"1.9";"1.2";"0.3";"1.2";"0.16929133858267717";"0.43";"2.2";"43";"https://static.openfoodfacts.org/images/products/324/541/409/1238/front_fr.9.400.jpg"
"3245414091221";"Colin d'Alaska à la Parisienne, Surgelé";"France";"Colin d'Alaska,Theragra chalcogramma,crème fraîche,eau,champignons de Paris émincés,carottes,oignons,tomates,vin blanc,poireaux,farine de blé,amidon modifié de riz,arôme et arôme de fumée,sel,arôme naturel de muscade,contient crustacés,poisson,lait";"Carrefour,CMI (Carrefour Marchandises Internationales),Groupe Carrefour";"Carrefour market,Carrefour";"86.71667";"8.6";"3.9";"4";"2.8";"0.5";"0.30708661417322836";"0.78";"0.6";"20.5";"https://static.openfoodfacts.org/images/products/324/541/409/1221/front_fr.8.400.jpg"
"3245414091078";"Colin d'Alaska à l'Oseille, Surgelé";"France";"Colin d'Alaska,Theragra chalcogramma,eau,crème fraîche,vin blanc,dont sulfites,oseille,oignons,poudre de lait écrémé,beurre,jus de citron à base de concentré,amidon modifié,arômes naturels,farine de blé,sel,jus de citron à base de concentré,conservateur,disulfite de potassium,contient,crustacés";"Carrefour,CMI (Carrefour Marchandises Internationales),Groupe Carrefour";"Carrefour market";"93.166664";"9.7";"4.5";"3.2";"3";"1.4";"0.2677165354330709";"0.68";"0";"0";"https://static.openfoodfacts.org/images/products/324/541/409/1078/front_fr.8.400.jpg"
"3245411570576";"Mini röstis";"France";"Pommes de terre,huile de tournesol,flocons de pommes de terre,sel,dextrose,poudre d'oignon,poivre blanc,stabilisant,diphosphate de sodium,pommes de terre,mono- et diglycérides d'acides gras";"Carrefour";"";"174.62778";"1.7";"8";"23";"1.1";"1";"0.39370078740157477";"1";"2.7";"0";"https://static.openfoodfacts.org/images/products/324/541/157/0576/front_fr.11.400.jpg"
"3245413162595";"Colin d'Alaska à la Bordelaise, Surgelé";"France";"Colin d’Alaska,Theragra chalcogramma,oignons,crème fraîche,eau,chapelure,huile de tournesol,persil,vin blanc concentré,arômes naturels,sel,farine de blé,eau,huile et matière grasse de colza,sucre,gluten de blé,levure,sel,farine de seigle,son de blé,dextrose,malt d'orge,farine de fève";"Carrefour,CMI (Carrefour Marchandises Internationales),Groupe Carrefour";"Carrefour market,Carrefour";"128.04445";"9.8";"8.2";"3.3";"4.9";"1.1";"0.39370078740157477";"1";"1.2";"17.1";"https://static.openfoodfacts.org/images/products/324/541/316/2595/front_fr.24.400.jpg"
"3245413161840";"Colin d'Alaska à la Florentine, Surgelé";"France";"Colin d'Alaska,Theragra chalcogramma,eau,épinards,cheddar,crème fraîche,poudre de lait écrémé,farine de blé,beurre,emmental,amidon modifié,sel,arôme naturel de poivre,colorant,caramel ordinaire";"Carrefour,CMI (Carrefour Marchandises Internationales),Groupe Carrefour";"Carrefour market";"91.494446";"10";"3.9";"2.9";"2.7";"1.6";"0.2559055118110236";"0.65";"1.6";"14.7";"https://static.openfoodfacts.org/images/products/324/541/316/1840/front_fr.38.400.jpg"
"3245411440176";"Lasagnes bolognaises surgelées";"France";"";"Carrefour";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"https://upload.wikimedia.org/wikipedia/commons/f/f8/Question_mark_alternate.svg"
"3059943018303";"Gratin de choux fleurs";"France";"Choux fleur,eau,edam,crème fraîche,emmental râpé,matière grasse végétale de colza,farine de blé,beurre,lait écrémé en poudre,protéines concentrées de lactosérum,amidon transformé de tapioca,sel,ail,arôme naturel,maltodextrine de maïs,poivre,emmental râpé,amidon de pomme de terre,huile végétale,eau,émulsifiants,mono et diglycérides d'acides gras,sel,correcteur d'acidité,acide citrique";"Carrefour";"Carrefour";"95.077774";"4.3";"6.2";"4.7";"2.6";"0.5";"0.25984251968503935";"0.66";"1.9";"0";"https://upload.wikimedia.org/wikipedia/commons/f/f8/Question_mark_alternate.svg"
"3245412379987";"Poëlée de légumes grillés";"France";"";"Carrefour";"";"46.583332";"1.3";"1.5";"5.8";"0.2";"5.3";"0.25984251968503935";"0.66";"2.3";"0";"https://static.openfoodfacts.org/images/products/324/541/237/9987/front_fr.7.400.jpg"
"3245412776939";"penne au poulet - sauce champignons";"France";"Pâtes alimentaires cuites type penne,crème fraiche,filet de poulet cuit traité en salaison,champignon de Paris,eau,oignon,mélange de champignons,emmental fondu,sel,amidon modifié de riz et/ou de maïs,beurre,sel,lait entier en poudre,cèpe déshydraté,persil,huile de tournesol,cèpes en poudre,extrait de poivre,eau,semoule de blé dur,huile de tournesol,sel,filet de poulet,eau,sel,farine de riz et/ou amidon de riz,pleurote en huitre,shiitake,pholiote,emmental,lactosérum en poudre,beurre,sel de fonte,citrate de sodium,arôme naturel,contient lait";"carrefour";"carrefour";"144.05";"6.3";"6.6";"15";"4";"1";"0.2559055118110236";"0.65";"0.9";"0";"https://static.openfoodfacts.org/images/products/324/541/277/6939/front_fr.4.400.jpg"
"3245412778353";"Plat minut' : Colin, duo de fruits de mer et riz, Surgelé";"France";"Riz blanc cuit,crème fraîche liquide,lieu de l'Alaska,fruits de mer,eau,courgettes,vin blanc*,carottes,vermouth*,beurre,préparation culinaire,amidon modifié de riz,double concentré de tomate,emmental fondu,matières grasses végétales,fumet de poisson,arômes naturels,fond de sauce,sel,vin blanc réduit,contient sulfites,concentrés de légumes,maltodextrine de blé,fumet de poisson,oignons en poudre,cognac,épices,plantes aromatiques,jus concentré de citron,arômes naturels,sel,extrait naturel de moule,ail,vinaigre d'alcool,extrait de champignon,huile de tournesol,extrait de poivre,épaississants,gomme xanthane,gomme de guar,thym,laurier moulu,glucose de blé. *contient sulfite,riz,eau,sel,moules de Pacifique cuites décoquillées,crevettes blanchies décortiquées,crevettes,eau,sel,colorant,extrait de paprika,concentré de tomate,crustacés,vin blanc*,plantes aromatiques,sel,cognac,huile d'olive,épices,emmental,poudre de lactosérum,sel de fonte,citrate de sodium,beurre arôme naturel,sel,matières grasses de tournesol,lécithine de colza,arôme naturel,maltodextrine de blé,cabillaud,eau,sel,huile de tournesol,vin blanc,oignon en poudre,amidon de riz,fumet de crustacés,homard,crabe,eau,tomate,poireau,carotte,oignon,ail,cabillaud,anchois,eau,jus de cuisson de moules,aromates,vin blanc,épices";"Carrefour,Groupe Carrefour";"Carrefour market";"42.52222";"4.5";"5.1";"15.5";"3.1";"0.5";"0.29133858267716534";"0.74";"0.5";"0";"https://static.openfoodfacts.org/images/products/324/541/277/8353/front_fr.18.400.jpg"
"3245412730283";"Poêlée façon Pérogourdine avec gésiers & filets de canard";"France";"Pommes de terre préfrites,haricots verts très fins coupés,champignons de Paris émincés,gésiers de canard confits émincés,oignons graisse de canard,émincés de filets de canard cuits fumés traités en salaison,ail,persil,eau,sel,huile de tournesol,dextrose,amidon modifié de riz ou de maïs,colorant,caramel ordinaire,extrait de poivre,pommes de terre,huile de tournesol,dextrose,gésiers de canard,graisse de canard,eau,sel,arômes,antioxydant,ascorbate de sodium,conservateur,nitrite de sodium,filets de canard à braiser,sel,sirop de glucose,dextrose,arômes,arôme de fumée,conservateurs,ascorbate de sodium et nitrite de sodium";"Carrefour";"Carrefour";"145.00555";"4.6";"7.1";"14";"2.9";"1.5";"0";"0";"2.6";"0";"https://static.openfoodfacts.org/images/products/324/541/273/0283/front_fr.9.400.jpg"
"3245412414466";"Hachis parmentier";"France";"";"Carrefour";"";"133.3";"5.9";"7.1";"11";"3.2";"1.3";"0.31496062992125984";"0.8";"1";"0";"https://static.openfoodfacts.org/images/products/324/541/241/4466/front_fr.3.400.jpg"
"3245412064562";"Poêlée Paysanne";"France";"Pommes de terre préfrites,lardons fumés,champignons émincés de Paris,oignons préfrits,oignons,eau,huile de tournesol,sel,tomates en poudre,extrait de levure,arôme naturel,dont céleri,bouillon de légumes,ail en poudre,thym,ciboulette,paprika,poivre,romarin,maltodextrine de maïs,colorant,capsanthine,pommes de terre,huile de tournesol,poitrine de porc,sel,dextrose de blé,acidifiant,acide citrique,conservateurs,érythorbate de sodium et nitrite de sodium,oignons,huile de tournesol";"Carrefour";"Carrefour Market";"139.51111";"3.5";"6.4";"15";"3.2";"2.3";"0.47";"0";"3.2";"0";"https://static.openfoodfacts.org/images/products/324/541/206/4562/front_fr.3.400.jpg"
"3248451080562";"Poêlée Asiatique courgettes - Carottes, Poivrons Jaunes, Pousse de haricots mungo";"France";"Courgettes,carottes,poivrons jaunes,pousses de haricots mungo,pousse de soja,champignons noirs";"d'aucy";"Intermarché";"25.083334";"1.2";"0.2";"3.3";"0.01";"2.7";"0.011811023622047244";"0.03";"2.6";"0";"https://static.openfoodfacts.org/images/products/324/845/108/0562/front_fr.6.400.jpg"
"3248451088889";"Poêlée de Légumes";"France";"Légumes,haricots beurre,22,brocolis,tomates,.Sauce,eau,jus concentré de carotte,crème en poudre,sel,huile d'olive vierge extra,ail,oignon grillé,persil,0,épaississants,gomme guar,gomme de cellulose,coriandre,cumin,0,courgettes,22";"D'aucy";"";"34.877777";"1.8";"0.9";"3.7";"0.3";"3.0";"0.2952755905511811";"0.75";"2.4";"0";"https://static.openfoodfacts.org/images/products/324/845/108/8889/front_fr.3.400.jpg"
"3248481002251";"10 feuilletés Jambon Emmental";"France";"";"Toupargel";"";"286.42776";"7.2";"16.2";"27.5";"9.6";"1.6";"0.38976377952755903";"0.99";"1.2";"0";"https://static.openfoodfacts.org/images/products/324/848/100/2251/front_fr.7.400.jpg"
"3248830824510";"Marie Couscous merguez et poulet";"France";"courgette grillé,carotte,navet,semoule,merguez,oignons préfits,dont huile de tournesol,pois chiches,poulet mariné et cuit,oignons,concentré de tomates,tomates,tomates pelés concassées et jus de tomates,épices et aromate,huile d'olive vierge extra,sel,fond de volaille,amidon de maïs,zeste de citron,purée de piments,jus de citron à base de concentré,semoule de blé dur,eau,huile d'olive vierge extra,sel,viande de boeuf,viande de mouton,gras de mouton,épices et aromates,sel,sirop de glucose,arômes naturel,dextrose,viande de poulet,sel,sucre,jus de citron,dont épices douces,coriandre,anis,cannelle,girofle,curcuma,viande et graisse de poulet,fécule de pomme de terre,sel,lait écrémé en poudre,curcuma,oignons,extrait de carottes,extraits d'épice et d'aromates,piments,sel";"Marie";"leclerc, Franprix";"368";"4.5";"3.4";"8.8";"0.8";"3.5";"0.2755905511811023";"0.70";"2";"0";"https://static.openfoodfacts.org/images/products/324/883/082/4510/front_fr.10.400.jpg"
